date,consignee,consignee_country,shipper,shipper_country,shipment_origin,shipment_destination,port_of_lading,port_of_lading_country,port_of_unlading_country,transport_method,goods_shipped,parcel_size_mt,weight,parcel_bin_2
2017-04-28T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5625,5000 - 7500
2017-04-27T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,3318.94,2500 - 5000
2017-04-27T00:00:00Z,Ocean Partners Usa Inc.,United States,Cia Minera Mexicana De Avino Sa Cv,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,190.01,0 - 2500
2017-04-24T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,7900.66,7500 - 10000
2017-04-21T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Italy,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5500,5000 - 7500
2017-04-21T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6007.95,5000 - 7500
2017-04-20T00:00:00Z,Metco Trading Sac,NA,Metalurgica Met Mex PeÑoles S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,234.33,0 - 2500
2017-04-13T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,2000,0 - 2500
2017-04-12T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,16000,12500 and up
2017-04-12T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5446.57,5000 - 7500
2017-04-12T00:00:00Z,Ocean Partners Usa Inc.,United States,Cia Minera Mexicana De Avino Sa Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,602.23,0 - 2500
2017-04-10T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,34.97,0 - 2500
2017-04-10T00:00:00Z,Mri Trading Ag,Switzerland,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5515.3,5000 - 7500
2017-04-07T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11063.58,10000 - 12500
2017-04-07T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,24.32,0 - 2500
2017-03-31T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,China,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,705.71,0 - 2500
2017-03-31T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,24.036,0 - 2500
2017-03-31T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,44.46,0 - 2500
2017-03-30T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Metalurgica Met Mex PeÑoles S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,3720.01,2500 - 5000
2017-03-28T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1000,0 - 2500
2017-03-28T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,15000,12500 and up
2017-03-27T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6242.97,5000 - 7500
2017-03-25T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5239.21,5000 - 7500
2017-03-24T00:00:00Z,H&H Metals Corp,United States,Omega Aleaciones Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,100.485,0 - 2500
2017-03-23T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,China,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,1514.39,0 - 2500
2017-03-22T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,11670.16,10000 - 12500
2017-03-21T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6301.84,5000 - 7500
2017-03-16T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Germany,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,539.12,0 - 2500
2017-03-16T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Germany,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,9543.8,7500 - 10000
2017-03-16T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Germany,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1115.99,0 - 2500
2017-03-16T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC.,4000t - 7000t,4948.24,2500 - 5000
2017-03-16T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.73,0 - 2500
2017-03-13T00:00:00Z,"Prime Metal Resource Co., Ltd.",China,Compania De No Ferrosos De Mexico,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE CINC,<4000t,197.03,0 - 2500
2017-03-13T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,24.036,0 - 2500
2017-03-10T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-03-02T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,3211.77,2500 - 5000
2017-03-02T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,2347.63,0 - 2500
2017-02-28T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-02-25T00:00:00Z,Glencore International Ag,Switzerland,Coymet Sa De Cv,Mexico,Mexico,Switzerland,Altamira (MX),Mexico,Switzerland,Maritime,CALAMINA DE ZINC,<4000t,176.306,0 - 2500
2017-02-22T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,8958.384,7500 - 10000
2017-02-21T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-02-17T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5991.69,5000 - 7500
2017-02-17T00:00:00Z,H&H Metals Corp,United States,Omega Aleaciones Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE CINC,<4000t,99.901,0 - 2500
2017-02-14T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Poland,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC.,<4000t,1900,0 - 2500
2017-02-11T00:00:00Z,"Prime Metal Resource Co., Ltd.",China,Compania De No Ferrosos De Mexico,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE CINC,<4000t,178.245,0 - 2500
2017-02-09T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Poland,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC.,<4000t,1898.995,0 - 2500
2017-02-07T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11880,10000 - 12500
2017-02-03T00:00:00Z,Ocean Partners Usa Inc.,United States,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,>7000t,10391.78,10000 - 12500
2017-01-23T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5000,2500 - 5000
2017-01-23T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,14000,12500 and up
2017-01-23T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5224.925,5000 - 7500
2017-01-17T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,9142.694,7500 - 10000
2017-01-16T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,10042.774,10000 - 12500
2017-01-14T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6031.96,5000 - 7500
2017-01-02T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,12000,10000 - 12500
